,Unnamed: 0,POINT_ID,CURRENT,FORCE,TH_ORDER,TH1,TH2,TH3,1,10,r_max_time,r_max,slope_exp,intercept_exp,assesment_txt,OK,anomaly,gap,shunt
1045,1045,360517,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,153,66,103.0,103.0,-0.0038794993447333,5.034317420737168,OK,1,0,0,0
1046,1046,459566,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,149,63,102.0,88.0,-0.0052139553610619,5.009160261306521,OK,1,0,0,0
1047,1047,459574,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,149,78,135.0,97.0,-0.0032032487122543,5.007149554657714,OK,1,0,0,0
1048,1048,459565,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,150,61,106.0,82.0,-0.0057515813984,5.016386875494655,OK,1,0,0,0
1049,1049,159836,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,194,85,62.0,87.0,-0.0131467219739138,5.281004881037242,OK,1,0,0,0
1050,1050,160443,8.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,168,79,52.0,97.0,-0.0107696666843112,5.13473364608757,OK,1,0,0,0
1051,1051,160431,8.6,2.2,0.75 + 0.8 + 0,0.75,0.8,0.0,115,71,76.0,89.0,-0.0034172767817481,4.748349405144999,OK,1,0,0,0
1052,1052,160166,9.4,2.2,0.75 + 0.8 + 0,0.75,0.8,0.0,170,76,91.0,80.0,-0.0083752422486264,5.144173679298889,OK,1,0,0,0
1053,1053,160471,8.6,2.2,0.75 + 0.8 + 0,0.75,0.8,0.0,127,74,91.0,87.0,-0.0042030996422667,4.848390186100858,OK,1,0,0,0
1054,1054,459506,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,167,79,55.0,98.0,-0.0098708580323367,5.127864670449092,OK,1,0,0,0
1055,1055,160176,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,62,63,36.0,81.0,0.0076375648464956,4.119496820198596,OK,1,0,0,0
1056,1056,160184,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,63,66,44.0,90.0,0.00829476613811,4.134839960253423,OK,1,0,0,0
1057,1057,160188,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,69,52,87.0,79.0,0.0015737366031367,4.2325327679941225,OK,1,0,0,0
1058,1058,160190,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,49,53,97.0,81.0,0.0052357172558522,3.886584580854774,OK,1,0,0,0
1059,1059,160196,8.4,2.2,0.75 + 0.8 + 0,0.75,0.8,0.0,50,62,61.0,78.0,0.0074114303543574,3.9046115750737886,OK,1,0,0,0
1060,1060,160197,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,57,52,98.0,87.0,0.0043593489775261,4.038691918857024,OK,1,0,0,0
1061,1061,160198,8.8,2.8,0.75 + 0.8 + 0,0.75,0.8,0.0,52,53,103.0,82.0,0.0044654463596355,3.946778272221792,OK,1,0,0,0
1062,1062,160211,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,63,63,103.0,89.0,0.0033872710131432,4.139747455378389,OK,1,0,0,0
1063,1063,160213,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,61,60,90.0,84.0,0.0035948644344944,4.107278999738817,OK,1,0,0,0
1064,1064,160217,8.8,2.8,0.75 + 0.8 + 0,0.75,0.8,0.0,49,48,79.0,94.0,0.0083522369764022,3.883468061134224,OK,1,0,0,0
1065,1065,160219,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,50,49,91.0,90.0,0.0065309629433568,3.905492042484789,OK,1,0,0,0
1066,1066,160221,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,72,49,138.0,72.0,0.0,4.276666119016055,OK,1,0,0,0
1067,1067,160223,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,65,66,71.0,84.0,0.0036632789849668,4.17072399091067,OK,1,0,0,0
1068,1068,160225,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,62,59,53.0,91.0,0.0073793292590722,4.119755055786019,OK,1,0,0,0
1069,1069,160233,8.4,2.2,0.75 + 0.8 + 0,0.75,0.8,0.0,174,92,81.0,101.0,-0.0067991847796658,5.165854483994195,OK,1,0,0,0
1070,1070,160239,8.7,2.2,0.75 + 0.8 + 0,0.75,0.8,0.0,59,64,52.0,87.0,0.0076151112695855,4.069922332636134,OK,1,0,0,0
1071,1071,160366,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,129,63,108.0,85.0,-0.0038987023165547,4.863711106678227,OK,1,0,0,0
1072,1072,160374,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,104,50,127.0,80.0,-0.0020822560672023,4.646473155208575,OK,1,0,0,0
1073,1073,160397,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,54,62,57.0,87.0,0.0085165012873269,3.980467545276948,OK,1,0,0,0
1074,1074,160364,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,101,46,146.0,77.0,-0.0018711385861212,4.616991655427381,OK,1,0,0,0
1075,1075,160372,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,134,55,103.0,79.0,-0.0051803132106263,4.903020113161538,OK,1,0,0,0
1076,1076,359325,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,118,62,128.0,86.0,-0.0024908451040327,4.773175469569698,OK,1,0,0,0
1077,1077,160375,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,130,88,77.0,96.0,-0.0039892928814177,4.871523743337,OK,1,0,0,0
1078,1078,160393,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,131,88,84.0,95.0,-0.0038713305012121,4.879068653702364,OK,1,0,0,0
1079,1079,160373,9.4,2.2,0.75 + 0.8 + 0,0.75,0.8,0.0,122,64,76.0,91.0,-0.003908820509552,4.807929865242809,OK,1,0,0,0
1080,1080,160365,9.0,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,3,60,50.0,80.0,0.0670084560409341,1.0316038326271757,anomaly,0,1,0,0
1081,1081,259314,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,76,52,96.0,74.0,-0.0002807183903385,4.331014058676669,OK,1,0,0,0
1082,1082,160367,10.0,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,121,58,62.0,96.0,-0.0037941369529328,4.799584682549674,OK,1,0,0,0
1083,1083,359327,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,122,74,82.0,94.0,-0.0032188427464599,4.807239887479716,OK,1,0,0,0
1084,1084,160432,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,117,80,101.0,88.0,-0.0028483712031954,4.765022306000952,OK,1,0,0,0
1085,1085,160396,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,138,87,52.0,104.0,-0.0055463291375653,4.93280001429477,OK,1,0,0,0
1086,1086,160548,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,101,82,93.0,96.0,-0.000551873101885,4.615672389943144,OK,1,0,0,0
1087,1087,160558,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,114,65,74.0,91.0,-0.0030868348202417,4.739285283214738,OK,1,0,0,0
1088,1088,160559,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,110,68,88.0,101.0,-0.0009811476890937,4.701461513481511,OK,1,0,0,0
1089,1089,160560,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,114,54,115.0,78.0,-0.0033288563307447,4.73952730472524,OK,1,0,0,0
1090,1090,160562,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,107,51,114.0,76.0,-0.0030273937537661,4.675856228215672,OK,1,0,0,0
1091,1091,170470,9.5,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,26,58,132.0,77.0,0.0082878540750549,3.2498086839464277,OK,1,0,0,0
1092,1092,160566,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,108,51,98.0,82.0,-0.0028392987614429,4.684970525885663,OK,1,0,0,0
1093,1093,160568,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,108,76,68.0,107.0,-0.000138841681527,4.682270068805747,OK,1,0,0,0
1094,1094,160569,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,112,52,105.0,82.0,-0.0029978810002965,4.721496752295391,OK,1,0,0,0
1095,1095,160570,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,114,55,112.0,80.0,-0.003190737060546,4.739389185455042,OK,1,0,0,0
1096,1096,359277,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,213,81,108.0,88.0,-0.0082612649647777,5.369553430674203,OK,1,0,0,0
1097,1097,170230,9.0,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,68,62,66.0,86.0,0.0036129167858061,4.215894788390301,OK,1,0,0,0
1098,1098,170236,8.9,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,68,58,71.0,86.0,0.0033548513011057,4.216152853875001,OK,1,0,0,0
1099,1099,170254,9.1,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,66,58,70.0,82.0,0.0031458623947511,4.186508879631674,OK,1,0,0,0
1100,1100,170272,9.0,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,63,54,76.0,83.0,0.0036760784187342,4.139458647972798,OK,1,0,0,0
1101,1101,170278,9.0,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,67,56,66.0,83.0,0.0032945844370097,4.201398034953956,OK,1,0,0,0
1102,1102,170296,9.1,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,66,55,60.0,82.0,0.0036790594108106,4.185975682615615,OK,1,0,0,0
1103,1103,359276,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,215,76,105.0,87.0,-0.0086993260526257,5.379337354180288,OK,1,0,0,0
1104,1104,359278,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,222,82,126.0,83.0,-0.0078706941926054,5.4105480760648845,OK,1,0,0,0
1105,1105,360415,8.6,2.2,0.75 + 0.8 + 0,0.75,0.8,0.0,214,117,150.0,131.0,-0.0032938167236288,5.36926983174548,OK,1,0,0,0
1106,1106,235738,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,92,78,56.0,88.0,-0.0008082138649242,4.522596790913965,OK,1,0,0,0
1107,1107,235739,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,73,63,35.0,77.0,0.0015689994325086,4.288890441715882,OK,1,0,0,0
1108,1108,460669,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,81,63,139.0,96.0,0.0012311524405463,4.393218002231893,OK,1,0,0,0
1109,1109,459345,9.0,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,66,42,131.0,96.0,0.0028822573033954,4.18677248472303,OK,1,0,0,0
1110,1110,459349,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,63,40,118.0,70.0,0.0009005172278446,4.142234209163688,OK,1,0,0,0
1111,1111,459347,9.0,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,67,46,121.0,82.0,0.0016835552322773,4.203009064158688,OK,1,0,0,0
1112,1112,370387,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,107,69,190.0,87.0,-0.0010948186021551,4.673923653064061,OK,1,0,0,0
1113,1113,459567,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,154,73,67.0,80.0,-0.0099231207233295,5.046875723136959,OK,1,0,0,0
1114,1114,559251,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,74,64,79.0,92.0,0.0027913267159598,4.30127376648821,OK,1,0,0,0
1115,1115,559252,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,181,76,94.0,86.0,-0.0080016100538959,5.206498641319722,OK,1,0,0,0
1116,1116,559253,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,73,56,108.0,79.0,0.0007382094515759,4.289721231696815,OK,1,0,0,0
1117,1117,559255,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,183,89,75.0,95.0,-0.0088595846113632,5.218345737452784,OK,1,0,0,0
1118,1118,559285,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,218,87,108.0,85.0,-0.0088022785635399,5.393297341352628,OK,1,0,0,0
1119,1119,559287,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,204,76,125.0,86.0,-0.0069659088515379,5.325085902695754,OK,1,0,0,0
1120,1120,559289,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,198,81,115.0,88.0,-0.007113422949266,5.295380453643801,OK,1,0,0,0
1121,1121,559291,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,223,83,110.0,86.0,-0.0087415089468496,5.4159132804069685,OK,1,0,0,0
1122,1122,559376,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,96,69,54.0,99.0,0.0005805973333349,4.563767594134501,OK,1,0,0,0
1123,1123,559546,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,125,75,99.0,98.0,-0.0024831250880788,4.830796862390381,OK,1,0,0,0
1124,1124,559556,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,68,69,26.0,69.0,0.0005839519768461,4.2189237531992605,OK,1,0,0,0
1125,1125,559564,9.2,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,47,52,107.0,69.0,0.0036222538008226,3.846525347909236,OK,1,0,0,0
1126,1126,559570,9.55,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,107,67,63.0,92.0,-0.0024361331840784,4.675264967645984,OK,1,0,0,0
1127,1127,559571,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,162,91,97.0,102.0,-0.0048189950202928,5.092415330252677,OK,1,0,0,0
1128,1128,559584,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,129,58,78.0,86.0,-0.0052657806247813,4.865078184986453,OK,1,0,0,0
1129,1129,559585,9.3,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,93,39,129.0,78.0,-0.0013741458317473,4.533973638985004,OK,1,0,0,0
1130,1130,559868,9.2,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,59,61,94.0,80.0,0.0032740773200877,4.074263366585632,OK,1,0,0,0
1131,1131,570152,9.4,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,25,48,111.0,82.0,0.0107985765672368,3.208077248300964,OK,1,0,0,0
1132,1132,570093,10.8,2.0,0.75 + 0.8 + 0,0.75,0.8,0.0,29,52,99.0,76.0,0.0098309950030597,3.357464834983414,OK,1,0,0,0
1133,1133,159001,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,114,109,26.0,106.0,-0.0029103741712971,4.739108822565793,OK,1,0,0,0
1134,1134,159002,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,113,108,26.0,105.0,-0.0029370987421927,4.730324917454533,OK,1,0,0,0
1135,1135,159003,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,196,84,186.0,105.0,-0.0033738070760702,5.281488466306587,OK,1,0,0,0
1136,1136,159004,8.6,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,108,104,36.0,103.0,-0.0013543496827024,4.683485576806922,OK,1,0,0,0
1137,1137,159005,8.6,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,55,61,151.0,117.0,0.0050322716637685,4.002300913568702,OK,1,0,0,0
1138,1138,159006,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,87,94,64.0,129.0,0.0062524489794775,4.459655669675106,OK,1,0,0,0
1139,1139,159007,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,87,89,100.0,113.0,0.0026412090914924,4.463266909563092,OK,1,0,0,0
1140,1140,159008,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,85,78,137.0,105.0,0.0015537433357882,4.441097513154529,OK,1,0,0,0
1141,1141,160017,9.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,66,59,181.0,103.0,0.0024726347011289,4.187182107325296,OK,1,0,0,0
1142,1142,259154,8.8,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,88,84,147.0,119.0,0.0020670320454337,4.475269782432773,OK,1,0,0,0
1143,1143,359102,8.8,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,109,111,26.0,111.0,0.0007272927633276,4.690620589465816,OK,1,0,0,0
1144,1144,359107,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,89,99,85.0,117.0,0.0032563995841144,4.485379970148025,OK,1,0,0,0
1145,1145,359108,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,84,84,50.0,109.0,0.0053169608854251,4.425499837957888,OK,1,0,0,0
1146,1146,359109,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,87,88,123.0,114.0,0.0022154945060648,4.463692624148519,OK,1,0,0,0
1147,1147,459307,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,86,85,144.0,112.0,0.0018472138114796,4.452500082442028,OK,1,0,0,0
1148,1148,160019,9.1,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,81,75,205.0,106.0,0.0013185781345079,4.393130576537931,OK,1,0,0,0
1149,1149,160021,9.0,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,81,101,157.0,121.0,0.0025727012238737,4.391876453448566,OK,1,0,0,0
1150,1150,160027,9.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,77,64,269.0,103.0,0.0010855356954326,4.342719886158251,OK,1,0,0,0
1151,1151,160029,8.6,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,73,72,166.0,106.0,0.0022604827452343,4.288198958403156,OK,1,0,0,0
1152,1152,160535,8.6,2.2,0.75 + 0.75 + 0.8,0.75,0.75,0.8,102,67,149.0,111.0,0.0005713337028923,4.624401479581378,OK,1,0,0,0
1153,1153,160536,8.6,2.2,0.75 + 0.75 + 0.8,0.75,0.75,0.8,111,77,136.0,120.0,0.0005774928997756,4.708952708412558,OK,1,0,0,0
1154,1154,160538,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,188,115,136.0,124.0,-0.0030826696090734,5.239524632439022,OK,1,0,0,0
1155,1155,160539,8.4,2.2,0.75 + 0.75 + 0.8,0.75,0.75,0.8,90,74,113.0,107.0,0.001544813965461,4.498264856364804,OK,1,0,0,0
1156,1156,160540,8.6,2.2,0.75 + 0.75 + 0.8,0.75,0.75,0.8,82,77,108.0,112.0,0.0029138282619704,4.403805419002283,OK,1,0,0,0
1157,1157,160541,8.6,2.2,0.75 + 0.75 + 0.8,0.75,0.75,0.8,83,88,105.0,120.0,0.0035447224517831,4.415295885344815,OK,1,0,0,0
1158,1158,160542,8.6,2.2,0.75 + 0.75 + 0.8,0.75,0.75,0.8,88,79,125.0,110.0,0.0017995447686629,4.475537269709544,OK,1,0,0,0
1159,1159,161245,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,84,77,126.0,125.0,0.0031799755076719,4.427636823335641,OK,1,0,0,0
1160,1160,161248,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,82,81,124.0,123.0,0.0032964642935623,4.403422782970691,OK,1,0,0,0
1161,1161,161249,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,82,87,118.0,121.0,0.0033253957122434,4.40339385155201,OK,1,0,0,0
1162,1162,161250,8.6,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,191,93,160.0,106.0,-0.0037033605907834,5.255976788637414,OK,1,0,0,0
1163,1163,161251,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,38,66,156.0,109.0,0.0067984627258242,3.6307876970005615,shunt,0,0,0,1
1164,1164,161252,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,198,126,125.0,130.0,-0.0033930046793463,5.291660035373882,shunt,0,0,0,1
1165,1165,161253,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,38,63,155.0,111.0,0.0069606755947139,3.630625484131672,shunt,0,0,0,1
1166,1166,161254,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,201,129,139.0,126.0,-0.0033842246457072,5.306689132704783,shunt,0,0,0,1
1167,1167,359291,9.0,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,184,94,186.0,114.0,-0.0025877692389972,5.217523526847983,OK,1,0,0,0
1168,1168,360488,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,186,99,185.0,113.0,-0.0027084720380481,5.22845514575125,OK,1,0,0,0
1169,1169,359290,9.0,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,187,97,187.0,105.0,-0.0031029476704143,5.234211564525001,OK,1,0,0,0
1170,1170,359295,9.0,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,189,103,177.0,109.0,-0.0031272678001732,5.244874282859816,OK,1,0,0,0
1171,1171,359292,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,82,79,158.0,116.0,0.002209369069058,4.404509878195196,OK,1,0,0,0
1172,1172,359432,8.4,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,84,93,135.0,113.0,0.0022132165661867,4.428603582277127,OK,1,0,0,0
1173,1173,359304,9.0,2.0,0.75 + 0.75 + 0.8,0.75,0.75,0.8,78,67,200.0,99.0,0.0011980453439447,4.355510781345647,OK,1,0,0,0
1174,1174,359301,8.6,2.4,0.75 + 0.75 + 0.8,0.75,0.75,0.8,77,75,182.0,101.0,0.0014989784253457,4.342306443428338,OK,1,0,0,0
1175,1175,470220,9.0,2.2,0.75 + 0.8 + 0.8,0.75,0.8,0.8,102,68,250.0,100.0,-7.952862367943324e-05,4.62505234190795,OK,1,0,0,0
1176,1176,470251,8.8,2.2,0.75 + 0.8 + 0.8,0.75,0.8,0.8,102,72,190.0,104.0,0.0001027411950111,4.62487007208926,OK,1,0,0,0
1177,1177,359433,8.4,2.2,0.75 + 0.8 + 0.9,0.75,0.8,0.9,71,74,80.0,111.0,0.0056563332186204,4.257023543822695,gap,0,0,1,0
1178,1178,359434,8.4,2.2,0.75 + 0.8 + 0.9,0.75,0.8,0.9,83,74,72.0,104.0,0.0031767646668278,4.415663843129771,OK,1,0,0,0
1179,1179,159260,8.6,2.2,0.75 + 0.8 + 1,0.75,0.8,1.0,122,99,130.0,105.0,-0.0011632611982615,4.805184305931518,OK,1,0,0,0
1180,1180,159261,7.9,2.2,0.75 + 0.8 + 1,0.75,0.8,1.0,102,60,217.0,112.0,0.0004329910093093,4.624539822274961,OK,1,0,0,0
1181,1181,159263,8.6,2.2,0.75 + 0.8 + 1,0.75,0.8,1.0,127,107,93.0,98.0,-0.0028176044324784,4.84700469089107,OK,1,0,0,0
1182,1182,159267,8.6,2.2,0.75 + 0.8 + 1,0.75,0.8,1.0,127,103,126.0,110.0,-0.0011496537653293,4.845336740223921,OK,1,0,0,0
1183,1183,470464,9.0,2.2,0.75 + 0.8 + 1,0.75,0.8,1.0,71,66,161.0,97.0,0.0019501943841379,4.260729682657177,OK,1,0,0,0
1184,1184,160033,9.5,2.2,0.75 + 0.8 + 1.5,0.75,0.8,1.5,93,107,170.0,121.0,0.0015573435055827,4.531042149647673,OK,1,0,0,0
1185,1185,170508,8.5,2.2,0.75 + 0.8 + 1.6,0.75,0.8,1.6,55,119,27.0,154.0,0.0396007468146599,3.967732438417811,OK,1,0,0,0
1186,1186,170455,8.6,2.2,0.75 + 0.8 + 1.6,0.75,0.8,1.6,46,139,26.0,149.0,0.0470121963782545,3.781629200110841,OK,1,0,0,0
1187,1187,359156,9.4,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,85,78,59.0,88.0,0.0005980268618601,4.442053229628456,OK,1,0,0,0
1188,1188,359167,9.4,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,108,64,69.0,74.0,-0.0055597960870595,4.687691023211279,OK,1,0,0,0
1189,1189,359162,9.4,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,82,74,47.0,80.0,-0.0005367959258776,4.407256043190131,OK,1,0,0,0
1190,1190,359165,9.4,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,87,74,86.0,87.0,0.0,4.465908118654584,OK,1,0,0,0
1191,1191,359154,9.4,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,80,70,58.0,88.0,0.0016721084176197,4.380354526256261,OK,1,0,0,0
1192,1192,161107,9.4,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,79,60,84.0,70.0,-0.0014572603664778,4.3709051128335,OK,1,0,0,0
1193,1193,359161,9.4,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,83,73,75.0,85.0,0.000321765522888,4.41851884227371,OK,1,0,0,0
1194,1194,359168,9.4,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,86,72,76.0,79.0,-0.0011319925838198,4.455479288837327,OK,1,0,0,0
1195,1195,359169,9.4,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,79,66,84.0,73.0,-0.0009516676062485,4.37039952007327,OK,1,0,0,0
1196,1196,359153,9.4,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,85,66,78.0,90.0,0.0007423170628564,4.44190893942746,OK,1,0,0,0
1197,1197,359170,8.5,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,78,69,73.0,82.0,0.000694589174648,4.356014237514944,OK,1,0,0,0
1198,1198,359155,9.4,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,83,71,48.0,80.0,-0.0007832760238875,4.419623883820486,OK,1,0,0,0
1199,1199,359164,9.4,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,82,73,54.0,84.0,0.0004546707845105,4.406264576479742,OK,1,0,0,0
1200,1200,259288,9.4,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,99,73,89.0,92.0,-0.0008333099214266,4.595953160056016,OK,1,0,0,0
1201,1201,360579,9.4,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,134,66,86.0,90.0,-0.0046827074073017,4.902522507358213,OK,1,0,0,0
1202,1202,360553,9.4,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,125,74,42.0,64.0,-0.01632757692543,4.844641314227731,gap,0,0,1,0
1203,1203,360564,9.4,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,121,80,36.0,84.0,-0.0104278213358122,4.806218366932554,OK,1,0,0,0
1204,1204,159108,9.4,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,127,77,67.0,95.0,-0.004398639316031,4.848585725774623,OK,1,0,0,0
1205,1205,360572,9.4,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,132,77,44.0,86.0,-0.0099640610775084,4.892765983663879,OK,1,0,0,0
1206,1206,160192,7.9,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,52,49,69.0,86.0,0.0073985820245894,3.9438451365568383,OK,1,0,0,0
1207,1207,160280,7.9,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,139,71,94.0,85.0,-0.0052884158778534,4.939762349008545,OK,1,0,0,0
1208,1208,160296,7.9,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,127,63,102.0,93.0,-0.0030850256762904,4.847272112134882,OK,1,0,0,0
1209,1209,160298,7.9,2.2,0.8 + 0.8 + 0,0.8,0.8,0.0,26,50,96.0,78.0,0.0115643398807169,3.2465321981407653,anomaly,0,1,0,0
